state,city,organisation,roomtype,currency,currency,mealplan,mealplan,hoteltariffs_id,seasons_id,roomtypes_id,currencies_id,currencies_pt_id,cost_single,cost_single_pt,cost_single_ac,cost_single_ac_pt,cost_double,cost_double_pt,cost_double_ac,cost_double_ac_pt,nett,nett_pt,mealplans_id,mealplans_pt_id,freetransfer,extrabed,extrabed_pt,seasons_id,addressbook_id,fromdate,todate,frompax,to_pax,git,servicecharges,tac,tac_pt,taconmealplan,taconmealplan_pt,servicechargesonplan,closed,tl_discount,tl_discountabove,tl_freeabove,tl_halfdouble,extrabedcost,policyonescorts_id,dayoftheweek,extrabedpercentage,luxtax,luxtaxonpt,exptax,salestax,salestaxinclusive,default_roomtypes_id,default_ac,exptax_notapplicable,salestaxinclusive_pt,SpecialPeriod,Notes,AgentCommPerc,roomtype
Pondicherry,Pondicherry,Le Dupleix,Deluxe Room,Indian Rupee,Indian Rupee,Bed & breakfast,,439931,17979,10,13,13,,,6500,,,,7200,,1,0,2,,0,1200,,17979,2412,2020-10-01T00:00:00,2020-12-19T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,10,1,0,0,,rates copied from 2019-2020,,Deluxe Room
Pondicherry,Pondicherry,Le Dupleix,Penthouse,Indian Rupee,Indian Rupee,Bed & breakfast,,439932,17979,136,13,13,,,8000,,,,8800,,1,0,2,,0,1200,,17979,2412,2020-10-01T00:00:00,2020-12-19T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,10,1,0,0,,rates copied from 2019-2020,,Penthouse
Pondicherry,Pondicherry,Le Dupleix,Deluxe Room,Indian Rupee,Indian Rupee,Bed & breakfast,,439933,17980,10,13,13,,,11000,,,,11000,,1,0,2,,0,1200,,17980,2412,2020-12-20T00:00:00,2021-01-05T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,10,1,0,0,,"rates copied from 2019-2020  Mandatory X MAS Dinner supplement  INR 3500 AI  per pax  , Rs 1750 AI for a child (6-12 yrs) / Mandatory NewYear Dinner supplement INR 4500 AI per pax , Rs. 2250 AI for child ( 6 - 12 years )   ",,Deluxe Room
Pondicherry,Pondicherry,Le Dupleix,Penthouse,Indian Rupee,Indian Rupee,Bed & breakfast,,439934,17980,136,13,13,,,12500,,,,12500,,1,0,2,,0,1200,,17980,2412,2020-12-20T00:00:00,2021-01-05T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,10,1,0,0,,"rates copied from 2019-2020  Mandatory X MAS Dinner supplement  INR 3500 AI  per pax  , Rs 1750 AI for a child (6-12 yrs) / Mandatory NewYear Dinner supplement INR 4500 AI per pax , Rs. 2250 AI for child ( 6 - 12 years )   ",,Penthouse
Pondicherry,Pondicherry,Le Dupleix,Deluxe Room,Indian Rupee,Indian Rupee,Bed & breakfast,,439935,17981,10,13,13,,,6500,,,,7200,,1,0,2,,0,1200,,17981,2412,2021-01-06T00:00:00,2021-03-31T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,10,1,0,0,,rates copied from 2019-2020,,Deluxe Room
Pondicherry,Pondicherry,Le Dupleix,Penthouse,Indian Rupee,Indian Rupee,Bed & breakfast,,439936,17981,136,13,13,,,8000,,,,8800,,1,0,2,,0,1200,,17981,2412,2021-01-06T00:00:00,2021-03-31T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,10,1,0,0,,rates copied from 2019-2020,,Penthouse
Pondicherry,Pondicherry,Le Dupleix,Deluxe Room,Indian Rupee,Indian Rupee,Bed & breakfast,,439937,17982,10,13,13,,,5800,,,,6300,,1,0,2,,0,1200,,17982,2412,2021-04-01T00:00:00,2021-09-30T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,10,1,0,0,,rates copied from 2019-2020,,Deluxe Room
Pondicherry,Pondicherry,Le Dupleix,Penthouse,Indian Rupee,Indian Rupee,Bed & breakfast,,439938,17982,136,13,13,,,7200,,,,7700,,1,0,2,,0,1200,,17982,2412,2021-04-01T00:00:00,2021-09-30T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,10,1,0,0,,rates copied from 2019-2020,,Penthouse
Pondicherry,Pondicherry,Dune de Lorient,Heritage Superior Room,Indian Rupee,Indian Rupee,Bed & breakfast,,439939,17983,800,13,13,,,8500,,,,8500,,1,0,2,,0,1750,,17983,1407,2020-10-01T00:00:00,2020-12-20T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,853,1,0,0,,rates copied from 2019-2020,,Heritage Superior Room
Pondicherry,Pondicherry,Dune de Lorient,Heritage Suite,Indian Rupee,Indian Rupee,Bed & breakfast,,439940,17983,202,13,13,,,9700,,,,9700,,1,0,2,,0,1750,,17983,1407,2020-10-01T00:00:00,2020-12-20T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,853,1,0,0,,rates copied from 2019-2020,,Heritage Suite
Pondicherry,Pondicherry,Dune de Lorient,Heritage Standard Room,Indian Rupee,Indian Rupee,Bed & breakfast,,439941,17983,853,13,13,,,7100,,,,7100,,1,0,2,,0,1750,,17983,1407,2020-10-01T00:00:00,2020-12-20T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,853,1,0,0,,rates copied from 2019-2020,,Heritage Standard Room
Pondicherry,Pondicherry,Dune de Lorient,Heritage Superior Room,Indian Rupee,Indian Rupee,Bed & breakfast,,439942,17984,800,13,13,,,12000,,,,12000,,1,0,2,,0,1750,,17984,1407,2020-12-21T00:00:00,2020-12-31T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,853,1,0,0,,rates copied from 2019-2020,,Heritage Superior Room
Pondicherry,Pondicherry,Dune de Lorient,Heritage Suite,Indian Rupee,Indian Rupee,Bed & breakfast,,439943,17984,202,13,13,,,13200,,,,13200,,1,0,2,,0,1750,,17984,1407,2020-12-21T00:00:00,2020-12-31T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,853,1,0,0,,rates copied from 2019-2020,,Heritage Suite
Pondicherry,Pondicherry,Dune de Lorient,Heritage Standard Room,Indian Rupee,Indian Rupee,Bed & breakfast,,439944,17984,853,13,13,,,10550,,,,10550,,1,0,2,,0,1750,,17984,1407,2020-12-21T00:00:00,2020-12-31T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,853,1,0,0,,rates copied from 2019-2020,,Heritage Standard Room
Pondicherry,Pondicherry,Dune de Lorient,Heritage Superior Room,Indian Rupee,Indian Rupee,Bed & breakfast,,439945,17985,800,13,13,,,10950,,,,10950,,1,0,2,,0,1750,,17985,1407,2021-01-01T00:00:00,2021-02-28T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,853,1,0,0,,rates copied from 2019-2020,,Heritage Superior Room
Pondicherry,Pondicherry,Dune de Lorient,Heritage Suite,Indian Rupee,Indian Rupee,Bed & breakfast,,439946,17985,202,13,13,,,11980,,,,11980,,1,0,2,,0,1750,,17985,1407,2021-01-01T00:00:00,2021-02-28T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,853,1,0,0,,rates copied from 2019-2020,,Heritage Suite
Pondicherry,Pondicherry,Dune de Lorient,Heritage Standard Room,Indian Rupee,Indian Rupee,Bed & breakfast,,439947,17985,853,13,13,,,8850,,,,8850,,1,0,2,,0,1750,,17985,1407,2021-01-01T00:00:00,2021-02-28T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,853,1,0,0,,rates copied from 2019-2020,,Heritage Standard Room
Pondicherry,Pondicherry,Dune de Lorient,Heritage Superior Room,Indian Rupee,Indian Rupee,Bed & breakfast,,439948,17986,800,13,13,,,8500,,,,8500,,1,0,2,,0,1750,,17986,1407,2021-03-01T00:00:00,2021-03-31T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,800,1,0,0,,rates copied from 2019-2020,,Heritage Superior Room
Pondicherry,Pondicherry,Dune de Lorient,Heritage Suite,Indian Rupee,Indian Rupee,Bed & breakfast,,439949,17986,202,13,13,,,9700,,,,9700,,1,0,2,,0,1750,,17986,1407,2021-03-01T00:00:00,2021-03-31T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,800,1,0,0,,rates copied from 2019-2020,,Heritage Suite
Pondicherry,Pondicherry,Dune de Lorient,Heritage Standard Room,Indian Rupee,Indian Rupee,Bed & breakfast,,439950,17986,853,13,13,,,7100,,,,7100,,1,0,2,,0,1750,,17986,1407,2021-03-01T00:00:00,2021-03-31T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,800,1,0,0,,rates copied from 2019-2020,,Heritage Standard Room
Pondicherry,Pondicherry,Dune de Lorient,Heritage Superior Room,Indian Rupee,Indian Rupee,Bed & breakfast,,439951,17987,800,13,13,,,6800,,,,6800,,1,0,2,,0,1750,,17987,1407,2021-04-01T00:00:00,2021-09-30T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,853,1,0,0,,rates copied from 2019-2020,,Heritage Superior Room
Pondicherry,Pondicherry,Dune de Lorient,Heritage Suite,Indian Rupee,Indian Rupee,Bed & breakfast,,439952,17987,202,13,13,,,7750,,,,7750,,1,0,2,,0,1750,,17987,1407,2021-04-01T00:00:00,2021-09-30T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,853,1,0,0,,rates copied from 2019-2020,,Heritage Suite
Pondicherry,Pondicherry,Dune de Lorient,Heritage Standard Room,Indian Rupee,Indian Rupee,Bed & breakfast,,439953,17987,853,13,13,,,5700,,,,5700,,1,0,2,,0,1750,,17987,1407,2021-04-01T00:00:00,2021-09-30T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,853,1,0,0,,rates copied from 2019-2020,,Heritage Standard Room
Pondicherry,Pondicherry,Maison Perumal,Studio Room,Indian Rupee,Indian Rupee,Bed & breakfast,,439954,17988,82,13,13,,,8175,,,,8175,,1,0,2,,0,2655,,17988,2591,2020-10-01T00:00:00,2020-12-20T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,,0,3.09,,0,82,,0,0,,rates copied from 2019-2020,5,Studio Room
Pondicherry,Pondicherry,Maison Perumal,Deluxe Room,Indian Rupee,Indian Rupee,Bed & breakfast,Room only,439955,17988,10,13,13,,,9150,,,,9150,,1,0,2,1,0,2655,0,17988,2591,2020-10-01T00:00:00,2020-12-20T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,,0,3.09,,0,82,,0,0,,rates copied from 2019-2020,5,Deluxe Room
Pondicherry,Pondicherry,Maison Perumal,Studio Room,Indian Rupee,Indian Rupee,Bed & breakfast,,439956,17989,82,13,13,,,10275,,,,10275,,1,0,2,,0,2655,,17989,2591,2020-12-21T00:00:00,2021-01-10T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,,0,3.09,,0,82,,0,0,,rates copied from 2019-2020  Supplement cost for 31/12 is INR 7000 pp,5,Studio Room
Pondicherry,Pondicherry,Maison Perumal,Deluxe Room,Indian Rupee,Indian Rupee,Bed & breakfast,Room only,439957,17989,10,13,13,,,11175,,,,11175,,1,0,2,1,0,2655,0,17989,2591,2020-12-21T00:00:00,2021-01-10T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,,0,3.09,,0,82,,0,0,,rates copied from 2019-2020  Supplement cost for 31/12 is INR 7000 pp,5,Deluxe Room
Pondicherry,Pondicherry,Maison Perumal,Studio Room,Indian Rupee,Indian Rupee,Bed & breakfast,,439958,17990,82,13,13,,,8175,,,,8175,,1,0,2,,0,2655,,17990,2591,2021-01-11T00:00:00,2021-01-31T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,,0,3.09,,0,82,,0,0,,rates copied from 2019-2020,5,Studio Room
Pondicherry,Pondicherry,Maison Perumal,Deluxe Room,Indian Rupee,Indian Rupee,Bed & breakfast,Room only,439959,17990,10,13,13,,,9150,,,,9150,,1,0,2,1,0,2655,0,17990,2591,2021-01-11T00:00:00,2021-01-31T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,,0,3.09,,0,82,,0,0,,rates copied from 2019-2020,5,Deluxe Room
Pondicherry,Pondicherry,Maison Perumal,Studio Room,Indian Rupee,Indian Rupee,Bed & breakfast,,439960,17991,82,13,13,,,10275,,,,10275,,1,0,2,,0,2655,,17991,2591,2021-02-01T00:00:00,2021-02-28T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,,0,3.09,,0,82,,0,0,,rates copied from 2019-2020,5,Studio Room
Pondicherry,Pondicherry,Maison Perumal,Deluxe Room,Indian Rupee,Indian Rupee,Bed & breakfast,Room only,439961,17991,10,13,13,,,11175,,,,11175,,1,0,2,1,0,2655,0,17991,2591,2021-02-01T00:00:00,2021-02-28T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,,0,3.09,,0,82,,0,0,,rates copied from 2019-2020,5,Deluxe Room
Pondicherry,Pondicherry,Maison Perumal,Studio Room,Indian Rupee,Indian Rupee,Bed & breakfast,,439962,17992,82,13,13,,,8175,,,,8175,,1,0,2,,0,2655,,17992,2591,2021-03-01T00:00:00,2021-04-30T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,,0,3.09,,0,82,,0,0,,rates copied from 2019-2020,5,Studio Room
Pondicherry,Pondicherry,Maison Perumal,Deluxe Room,Indian Rupee,Indian Rupee,Bed & breakfast,Room only,439963,17992,10,13,13,,,9150,,,,9150,,1,0,2,1,0,2655,0,17992,2591,2021-03-01T00:00:00,2021-04-30T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,,0,3.09,,0,82,,0,0,,rates copied from 2019-2020,5,Deluxe Room
Pondicherry,Pondicherry,Maison Perumal,Studio Room,Indian Rupee,Indian Rupee,Bed & breakfast,,439964,17993,82,13,13,,,6300,,,,6300,,0,0,2,,0,,,17993,2591,2021-05-01T00:00:00,2021-09-30T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,,0,3.09,,0,82,,0,0,,rates copied from 2019-2020,5,Studio Room
Pondicherry,Pondicherry,Maison Perumal,Deluxe Room,Indian Rupee,Indian Rupee,Bed & breakfast,,439965,17993,10,13,13,,,6900,,,,6900,,0,0,2,,0,1650,,17993,2591,2021-05-01T00:00:00,2021-09-30T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,,0,3.09,,0,82,,0,0,,rates copied from 2019-2020,5,Deluxe Room
Orissa,Puri,Hans Coco Palms,Deluxe Room,Indian Rupee,Indian Rupee,Bed & breakfast,,439966,17994,10,13,13,,,7700,,,,8500,,1,0,2,,0,2000,,17994,1432,2020-10-01T00:00:00,2020-12-22T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,,0,4.5,,0,10,1,0,0,,rates copied from 2019-2020,5,Deluxe Room
Orissa,Puri,Hans Coco Palms,Deluxe Room,Indian Rupee,Indian Rupee,Bed & breakfast,,439967,17995,10,13,13,,,8855,,,,9775,,1,0,2,,0,2000,,17995,1432,2020-12-23T00:00:00,2021-01-07T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,,0,4.5,,0,10,1,0,0,,rates copied from 2019-2020  New Years Supplement: INR 3500/- per person,5,Deluxe Room
Orissa,Puri,Hans Coco Palms,Deluxe Room,Indian Rupee,Indian Rupee,Bed & breakfast,,439968,17996,10,13,13,,,7700,,,,8500,,1,0,2,,0,2000,,17996,1432,2021-01-08T00:00:00,2021-09-30T00:00:00,1,15,0,,,,0,0,0,0,,,,0,,,127,,,0,4.5,,0,10,1,0,0,,rates copied from 2019-2020,5,Deluxe Room
Rajasthan,Raipur,Lakshman Sagar,Cottage,Indian Rupee,Indian Rupee,Bed & breakfast,,439969,17997,14,13,13,12000,,,,12000,,,,0,0,2,,0,0,,17997,2950,2020-10-01T00:00:00,2021-04-20T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,10,0,9,0,0,14,0,0,0,,"rates copied from 2019-2020  No Extra bed allowed and no children under 12 yrs are permitted. Diwali, Xmas/New year supplement is applicable. Rates for the same is not finalized. min 2 night stay.",,Cottage
Rajasthan,Ramathra,Ramathra Fort,Luxury Suite,Indian Rupee,Indian Rupee,,Fullboard,439970,17998,45,13,13,,,,26000,,,,26000,0,0,,4,0,,7700,17998,2582,2020-10-01T00:00:00,2021-06-30T00:00:00,1,15,0,,,15,0,0,0,0,,,,0,,,127,,12,0,,,0,45,1,0,,,rates copied from 2019-2020  Inclusive of: Boating and  Bird watching  Walking tour of Ramathra village  Nature walk along the lake and  adjoining hillside  Trekking to old fort ruins  Temple trail visiting various old temples,,Luxury Suite
Rajasthan,Ramathra,Ramathra Fort,Deluxe Room,Indian Rupee,Indian Rupee,,Fullboard,439971,17998,10,13,13,,,,19000,,,,19000,0,0,,4,0,,7700,17998,2582,2020-10-01T00:00:00,2021-06-30T00:00:00,1,15,0,,,15,0,0,0,0,,,,0,,,127,,12,0,,,0,45,1,0,,,rates copied from 2019-2020  Inclusive of: Boating and  Bird watching  Walking tour of Ramathra village  Nature walk along the lake and  adjoining hillside  Trekking to old fort ruins  Temple trail visiting various old temples,,Deluxe Room
Rajasthan,Ramathra,Ramathra Fort,Luxury Tent,Indian Rupee,Indian Rupee,,Fullboard,439972,17998,39,13,13,,,,17000,,,,17000,0,0,,4,0,,0,17998,2582,2020-10-01T00:00:00,2021-06-30T00:00:00,1,15,0,,,15,0,0,0,0,,,,0,,,127,,12,0,,,0,45,1,0,,,rates copied from 2019-2020  Inclusive of: Boating and  Bird watching  Walking tour of Ramathra village  Nature walk along the lake and  adjoining hillside  Trekking to old fort ruins  Temple trail visiting various old temples,,Luxury Tent
Rajasthan,Ramathra,Ramathra Fort,Luxury Suite,Indian Rupee,Indian Rupee,,Fullboard,439973,17999,45,13,13,,,,18200,,,,18200,0,0,,4,0,,7700,17999,2582,2021-07-01T00:00:00,2021-09-30T00:00:00,1,15,0,,,15,0,0,0,0,,,,0,,,127,,12,0,,,0,45,1,0,,,rates copied from 2019-2020  Inclusive of: Boating and  Bird watching  Walking tour of Ramathra village  Nature walk along the lake and  adjoining hillside  Trekking to old fort ruins  Temple trail visiting various old temples,,Luxury Suite
Rajasthan,Ramathra,Ramathra Fort,Deluxe Room,Indian Rupee,Indian Rupee,,Fullboard,439974,17999,10,13,13,,,,13300,,,,13300,0,0,,4,0,,7700,17999,2582,2021-07-01T00:00:00,2021-09-30T00:00:00,1,15,0,,,15,0,0,0,0,,,,0,,,127,,12,0,,,0,45,1,0,,,rates copied from 2019-2020  Inclusive of: Boating and  Bird watching  Walking tour of Ramathra village  Nature walk along the lake and  adjoining hillside  Trekking to old fort ruins  Temple trail visiting various old temples,,Deluxe Room
Tamil Nadu,Rameswaram,Hyatt Place Hotel Rameswaram,Standard Room,Indian Rupee,Indian Rupee,,,439975,18000,18,13,13,,,,5200,,,,5200,0,0,,,0,,,18000,3187,2020-10-01T00:00:00,2021-09-30T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,18,1,0,0,,rates copied from 2019-2020,,Standard Room
Tamil Nadu,Rameswaram,Kathadi North,Cottage,Indian Rupee,Indian Rupee,,Bed & breakfast,439976,18001,14,13,13,,3000,,,,3500,,,0,0,,2,0,,0,18001,3198,2020-10-01T00:00:00,2021-09-30T00:00:00,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,14,0,0,0,,rates copied from 2019-2020,,Cottage
Sikkim,Rinchenpong,Yangsum Heritage Farm,Deluxe Room,Indian Rupee,Indian Rupee,Halfboard,,439977,18002,10,13,13,5000,,,,6000,,,,1,0,3,,0,2000,,18002,2634,2020-10-01T00:00:00,2021-04-30T00:00:00,1,8,0,,,,0,0,0,0,,,,0,,,127,,,0,,,0,10,0,0,,,rates copied from 2019-2020,,Deluxe Room
Sikkim,Rinchenpong,Yangsum Heritage Farm,Deluxe Room,Indian Rupee,Indian Rupee,Halfboard,,439978,18003,10,13,13,5000,,,,6000,,,,1,0,3,,0,,,18003,2634,2021-05-01T00:00:00,2021-09-30T00:00:00,1,8,0,,,,0,0,0,0,,,,0,,,127,,,0,,,0,10,0,0,,,rates copied from 2019-2020,,Deluxe Room
Uttarakhand,Rishikesh,Dewa Retreat,Deluxe Room,Indian Rupee,Indian Rupee,Bed & breakfast,,439979,18004,10,13,13,,,4000,,,,4500,,1,0,2,,0,1000,,18004,3034,2020-10-01T00:00:00,2021-02-09T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,10,1,0,0,,rates copied from 2019-2020  Complimentary Daily Yoga & Meditation Session   ,,Deluxe Room
Uttarakhand,Rishikesh,Dewa Retreat,Super Deluxe Room,Indian Rupee,Indian Rupee,Bed & breakfast,,439980,18004,66,13,13,,,4600,,,,5000,,1,0,2,,0,1000,,18004,3034,2020-10-01T00:00:00,2021-02-09T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,10,1,0,0,,rates copied from 2019-2020  Complimentary Daily Yoga & Meditation Session   ,,Super Deluxe Room
Uttarakhand,Rishikesh,Dewa Retreat,Deluxe Room,Indian Rupee,Indian Rupee,Bed & breakfast,,439981,18005,10,13,13,,,5000,,,,5000,,1,0,2,,0,1200,,18005,3034,2021-02-10T00:00:00,2021-03-15T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,10,1,0,0,,rates copied from 2019-2020  Complimentary Daily Yoga & Meditation Session   ,,Deluxe Room
Uttarakhand,Rishikesh,Dewa Retreat,Deluxe Room,Indian Rupee,Indian Rupee,Bed & breakfast,,439982,18006,10,13,13,,,4000,,,,4000,,1,0,2,,0,1200,,18006,3034,2021-03-16T00:00:00,2021-03-31T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,10,1,0,0,,rates copied from 2019-2020  Complimentary Daily Yoga & Meditation Session   ,,Deluxe Room
Uttarakhand,Rishikesh,Dewa Retreat,Super Deluxe Room,Indian Rupee,Indian Rupee,Bed & breakfast,,439983,18006,66,13,13,,,4800,,,,4800,,1,0,2,,0,1200,,18006,3034,2021-03-16T00:00:00,2021-03-31T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,10,1,0,0,,rates copied from 2019-2020  Complimentary Daily Yoga & Meditation Session   ,,Super Deluxe Room
Uttarakhand,Rishikesh,The Glass House on the Ganges,Heritage Adventure Riverside Tent,Indian Rupee,Indian Rupee,Bed & breakfast,,439984,18007,772,13,13,,,10880,,,,10880,,1,0,2,,0,1408,,18007,925,2020-10-01T00:00:00,2021-09-30T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,10,0,8.7,0,0,770,1,0,0,,rates copied from 2019-2020  Man,,Heritage Adventure Riverside Tent
Uttarakhand,Rishikesh,The Glass House on the Ganges,Heritage Smart Room,Indian Rupee,Indian Rupee,Bed & breakfast,,439985,18007,771,13,13,,,13056,,,,13056,,1,0,2,,0,1408,,18007,925,2020-10-01T00:00:00,2021-09-30T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,10,0,8.7,0,0,770,1,0,0,,rates copied from 2019-2020  Man,,Heritage Smart Room
Uttarakhand,Rishikesh,The Glass House on the Ganges,Heritage Romance Room,Indian Rupee,Indian Rupee,Bed & breakfast,,439986,18007,770,13,13,,,9792,,,,9792,,1,0,2,,0,1408,,18007,925,2020-10-01T00:00:00,2021-09-30T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,10,0,8.7,0,0,770,1,0,0,,rates copied from 2019-2020  Man,,Heritage Romance Room
Uttarakhand,Rishikesh,The Glass House on the Ganges,Heritage Splendour Room,Indian Rupee,Indian Rupee,Bed & breakfast,,439987,18007,769,13,13,,,17408,,,,17408,,1,0,2,,0,1408,,18007,925,2020-10-01T00:00:00,2021-09-30T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,10,0,8.7,0,0,770,1,0,0,,rates copied from 2019-2020  Man,,Heritage Splendour Room
Uttarakhand,Rishikesh,Aloha on the Ganges,One Bedroom Standard Apartment,Indian Rupee,Indian Rupee,Bed & breakfast,,439988,18008,750,13,13,,,7500,,,,8125,,1,0,2,,0,2500,,18008,2821,2020-10-01T00:00:00,2021-03-31T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,750,1,0,0,,"rates copied from 2019-2020  Rates increased by 25% due to the blackout dates  29 sep to 02 oct,06 oct to 8 oct,10 nov to 12 nov,23-26 dec,30 dec to 2 jan,21-23 jan, 8-10 march.",,One Bedroom Standard Apartment
Uttarakhand,Rishikesh,Aloha on the Ganges,Superior Room,Indian Rupee,Indian Rupee,Bed & breakfast,,439989,18008,25,13,13,,,11250,,,,11875,,1,0,2,,0,2500,,18008,2821,2020-10-01T00:00:00,2021-03-31T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,750,1,0,0,,"rates copied from 2019-2020  Rates increased by 25% due to the blackout dates  29 sep to 02 oct,06 oct to 8 oct,10 nov to 12 nov,23-26 dec,30 dec to 2 jan,21-23 jan, 8-10 march.",,Superior Room
Uttarakhand,Rishikesh,Aloha on the Ganges,Deluxe Room,Indian Rupee,Indian Rupee,Bed & breakfast,,439990,18008,10,13,13,,,10000,,,,10625,,1,0,2,,0,2500,,18008,2821,2020-10-01T00:00:00,2021-03-31T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,750,1,0,0,,"rates copied from 2019-2020  Rates increased by 25% due to the blackout dates  29 sep to 02 oct,06 oct to 8 oct,10 nov to 12 nov,23-26 dec,30 dec to 2 jan,21-23 jan, 8-10 march.",,Deluxe Room
Uttarakhand,Rishikesh,Aloha on the Ganges,Two Bedroom Deluxe Apartment,Indian Rupee,Indian Rupee,Bed & breakfast,,439991,18008,766,13,13,,,16250,,,,17500,,1,0,2,,0,2500,,18008,2821,2020-10-01T00:00:00,2021-03-31T00:00:00,1,15,0,0,0,0,0,0,0,0,0,0,0,0,0,,127,0,0,0,0,0,0,750,1,0,0,,"rates copied from 2019-2020  Rates increased by 25% due to the blackout dates  29 sep to 02 oct,06 oct to 8 oct,10 nov to 12 nov,23-26 dec,30 dec to 2 jan,21-23 jan, 8-10 march.",,Two Bedroom Deluxe Apartment
